provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;47;2;1;28047002_1_38;2022;10;6;2;V;2;V;2;V;2;V;2;V;;N;2;V;;N;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V
28;47;2;7;28047002_7_8;2022;10;6;1;V;1;V;1;V;1;V;14;V;;N;97;V;54;V;;N;2;V;2;V;2;V;1;V;1;V;2;V;1;V;1;V;2;V;30;V;30;V;5;V;4;V;1;V;2;V
28;47;2;8;28047002_8_8;2022;10;6;33;V;31;V;34;V;28;V;51;V;;N;62;V;57;V;;N;12;V;10;V;12;V;6;V;6;V;6;V;7;V;10;V;25;V;90;V;92;V;60;V;54;V;39;V;38;V
28;47;2;9;28047002_9_49;2022;10;6;22;V;22;V;22;V;22;V;21;V;21;V;;N;19;V;47;V;56;V;43;V;29;V;21;V;14;V;12;V;10;V;9;V;10;V;11;V;14;V;16;V;16;V;16;V;16;V
28;47;2;12;28047002_12_8;2022;10;6;35;V;33;V;36;V;30;V;72;V;;N;210;V;139;V;;N;15;V;12;V;15;V;8;V;8;V;9;V;9;V;12;V;29;V;135;V;137;V;69;V;60;V;41;V;41;V
28;47;2;14;28047002_14_6;2022;10;6;40;V;34;V;27;V;30;V;7;V;2;V;;N;7;V;;N;;N;77;V;78;V;84;V;87;V;90;V;90;V;92;V;81;V;21;V;6;V;15;V;19;V;29;V;24;V
28;47;2;20;28047002_20_59;2022;10;6;2.3;V;2.9;V;2.2;V;1.9;V;1.8;V;2;V;2.5;V;4.3;V;3.3;V;1;V;0.6;V;0.3;V;0.5;V;0.3;V;0.4;V;0.3;V;0.5;V;0.5;V;2.2;V;5.1;V;2.9;V;2.1;V;4;V;2.3;V
28;47;2;30;28047002_30_59;2022;10;6;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;V;0.9;V;0.6;V;0.3;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.4;V;1;V;0.5;V;0.4;V;0.3;V;0.3;V
28;47;2;42;28047002_42_2;2022;10;6;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.5;V;;N;1.5;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.5;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V
28;47;2;44;28047002_44_2;2022;10;6;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;;N;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;47;2;431;28047002_431_59;2022;10;6;1.1;V;1.4;V;1.2;V;1;V;1;V;1.3;V;1.7;V;3.1;V;2.9;V;0.8;V;0.4;V;0.2;V;0.2;V;0.6;V;0.9;V;1;V;0.9;V;0.8;V;1.8;V;3.7;V;1.8;V;1.3;V;1.5;V;1.9;V
28;49;3;7;28049003_7_8;2022;10;6;2;V;2;V;2;V;4;V;13;V;34;V;37;V;56;V;30;V;16;V;6;V;5;V;5;V;3;V;3;V;7;V;9;V;7;V;27;V;15;V;3;V;2;V;3;V;1;V
28;49;3;8;28049003_8_8;2022;10;6;18;V;18;V;24;V;39;V;49;V;61;V;63;V;61;V;51;V;38;V;19;V;16;V;16;V;13;V;10;V;21;V;24;V;52;V;85;V;58;V;30;V;21;V;14;V;14;V
28;49;3;9;28049003_9_49;2022;10;6;16;V;11;V;12;V;13;V;13;V;23;V;31;V;33;V;26;V;20;V;13;V;11;V;13;V;14;V;12;V;15;V;14;V;15;V;18;V;17;V;17;V;14;V;11;V;6;V
28;49;3;10;28049003_10_49;2022;10;6;68;V;51;V;40;V;32;V;30;V;39;V;53;V;63;V;66;V;62;V;53;V;40;V;31;V;25;V;22;V;21;V;21;V;23;V;29;V;37;V;38;V;36;V;34;V;31;V
28;49;3;12;28049003_12_8;2022;10;6;20;V;21;V;27;V;45;V;68;V;112;V;119;V;146;V;97;V;63;V;28;V;24;V;23;V;17;V;14;V;31;V;38;V;64;V;126;V;80;V;35;V;24;V;19;V;17;V
28;49;3;14;28049003_14_6;2022;10;6;53;V;50;V;41;V;22;V;9;V;1;V;3;V;5;V;15;V;37;V;73;V;87;V;95;V;103;V;100;V;79;V;73;V;39;V;7;V;31;V;54;V;58;V;64;V;62;V
28;5;2;1;28005002_1_38;2022;10;6;2;V;2;V;5;V;5;V;4;V;4;V;4;V;5;V;5;V;5;V;4;V;3;V;3;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;5;2;6;28005002_6_48;2022;10;6;0.7;V;0.7;V;0.7;V;0.7;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.8;V;0.9;V;0.8;V;0.7;V;0.7;V;0.7;V
28;5;2;7;28005002_7_8;2022;10;6;1;V;1;V;6;V;1;V;6;V;18;V;14;V;12;V;16;V;12;V;4;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;7;V;15;V;8;V;1;V;1;V;1;V
28;5;2;8;28005002_8_8;2022;10;6;5;V;7;V;25;V;28;V;42;V;56;V;47;V;39;V;37;V;32;V;16;V;11;V;9;V;4;V;4;V;5;V;6;V;26;V;50;V;75;V;39;V;11;V;11;V;7;V
28;5;2;9;28005002_9_49;2022;10;6;14;V;9;V;8;V;11;V;16;V;17;V;18;V;19;V;18;V;17;V;16;V;15;V;14;V;13;V;10;V;7;V;6;V;6;V;4;V;2;V;3;V;6;V;6;V;5;V
28;5;2;10;28005002_10_49;2022;10;6;42;V;25;V;24;V;38;V;50;V;53;V;53;V;49;V;45;V;39;V;35;V;29;V;30;V;27;V;24;V;22;V;22;V;26;V;18;V;9;V;23;V;21;V;16;V;15;V
28;5;2;12;28005002_12_8;2022;10;6;7;V;9;V;34;V;30;V;51;V;84;V;68;V;57;V;62;V;50;V;23;V;14;V;12;V;6;V;6;V;7;V;8;V;29;V;60;V;98;V;52;V;13;V;13;V;9;V
28;5;2;14;28005002_14_6;2022;10;6;82;V;74;V;48;V;37;V;21;V;7;V;18;V;26;V;32;V;45;V;71;V;87;V;98;V;97;V;97;V;95;V;92;V;70;V;32;V;12;V;46;V;78;V;78;V;78;V
28;58;4;7;28058004_7_8;2022;10;6;1;V;1;V;1;V;2;V;4;V;8;V;28;V;42;V;15;V;10;V;6;V;5;V;4;V;3;V;2;V;3;V;3;V;2;V;3;V;4;V;1;V;1;V;1;V;1;V
28;58;4;8;28058004_8_8;2022;10;6;8;V;10;V;14;V;19;V;30;V;52;V;72;V;70;V;46;V;27;V;22;V;20;V;15;V;14;V;11;V;14;V;18;V;25;V;45;V;48;V;19;V;12;V;8;V;7;V
28;58;4;10;28058004_10_49;2022;10;6;30;V;23;V;22;V;26;V;24;V;18;V;33;V;46;V;43;V;27;V;25;V;24;V;25;V;20;V;18;V;18;V;18;V;25;V;31;V;37;V;30;V;29;V;27;V;23;V
28;58;4;12;28058004_12_8;2022;10;6;10;V;12;V;16;V;21;V;36;V;65;V;114;V;135;V;69;V;43;V;32;V;28;V;21;V;18;V;14;V;18;V;22;V;28;V;50;V;54;V;21;V;14;V;10;V;9;V
28;58;4;14;28058004_14_6;2022;10;6;65;V;62;V;56;V;51;V;43;V;20;V;6;V;11;V;37;V;57;V;69;V;77;V;86;V;96;V;102;V;99;V;87;V;74;V;49;V;41;V;60;V;62;V;63;V;65;V
28;58;4;20;28058004_20_59;2022;10;6;1;V;2.9;V;1.7;V;2.7;V;1.8;V;2.1;V;4.4;V;5;V;5.9;V;3.5;V;2;V;2.6;V;1.7;V;0.9;V;0.8;V;0.7;V;1;V;3.5;V;2.5;V;4.9;V;5;V;1.4;V;1;V;0.7;V
28;58;4;30;28058004_30_59;2022;10;6;0.1;V;0.1;V;0.1;V;0.5;V;0.2;V;0.1;V;0.5;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;42;28058004_42_2;2022;10;6;1.2;V;1.3;V;1.5;V;1.2;V;1.3;V;1.4;V;1.4;V;1.3;V;1.2;V;1.2;V;1.1;V;1.1;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.1;V;1.1;V;1.1;V;1.1;V
28;58;4;44;28058004_44_2;2022;10;6;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;431;28058004_431_59;2022;10;6;0.2;V;0.5;V;0.5;V;0.7;V;0.5;V;0.7;V;1.4;V;2;V;2.2;V;0.9;V;0.6;V;0.6;V;0.4;V;0.2;V;0.1;V;0.1;V;0.2;V;2.1;V;0.7;V;2.2;V;2.6;V;0.5;V;0.2;V;0.1;V
28;6;4;7;28006004_7_8;2022;10;6;2;V;1;V;1;V;1;V;1;V;2;V;4;V;5;V;3;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;29;V;20;V;3;V;1;V;1;V
28;6;4;8;28006004_8_8;2022;10;6;45;V;22;V;14;V;15;V;15;V;25;V;37;V;29;V;15;V;12;V;10;V;8;V;7;V;6;V;9;V;11;V;11;V;18;V;65;V;85;V;78;V;59;V;16;V;11;V
28;6;4;10;28006004_10_49;2022;10;6;67;V;49;V;37;V;30;V;29;V;39;V;49;V;55;V;51;V;38;V;30;V;23;V;17;V;13;V;13;V;17;V;19;V;22;V;22;V;28;V;33;V;35;V;31;V;22;V
28;6;4;12;28006004_12_8;2022;10;6;48;V;24;V;16;V;17;V;17;V;28;V;43;V;37;V;20;V;15;V;13;V;10;V;9;V;8;V;11;V;13;V;13;V;20;V;74;V;130;V;108;V;63;V;18;V;13;V
28;6;4;14;28006004_14_6;2022;10;6;33;V;49;V;54;V;51;V;50;V;43;V;31;V;40;V;55;V;64;V;76;V;80;V;87;V;93;V;99;V;94;V;85;V;77;V;27;V;8;V;9;V;21;V;62;V;64;V
28;6;4;20;28006004_20_59;2022;10;6;4;V;2;V;1.6;V;2.2;V;2.6;V;1.1;V;1.5;V;2;V;2.7;V;0.8;V;0.7;V;0.5;V;0.5;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;2.2;V;7.7;V;16.2;V;4.4;V;1.4;V;0.7;V
28;6;4;30;28006004_30_59;2022;10;6;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.6;V;1;V;0.6;V;0.3;V;0.1;V
28;6;4;42;28006004_42_2;2022;10;6;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.2;V;1.3;V;1.3;V;1.2;V;1.3;V;1.4;V;1.5;V;1.5;V;1.4;V;1.3;V;1.2;V
28;6;4;44;28006004_44_2;2022;10;6;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V
28;6;4;431;28006004_431_59;2022;10;6;7.7;V;3.4;V;1;V;2.2;V;2.1;V;0.6;V;0.9;V;1.1;V;0.6;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;1.1;V;2.9;V;7.2;V;3.8;V;1.6;V;0.2;V
28;65;14;7;28065014_7_8;2022;10;6;1;V;1;V;1;V;2;V;3;V;19;V;77;V;52;V;19;V;6;V;5;V;3;V;2;V;3;V;4;V;1;V;2;V;147;V;30;V;3;V;1;V;2;V;1;V;1;V
28;65;14;8;28065014_8_8;2022;10;6;14;V;20;V;27;V;25;V;37;V;66;V;74;V;70;V;48;V;26;V;19;V;15;V;11;V;10;V;12;V;9;V;12;V;62;V;80;V;57;V;27;V;19;V;10;V;6;V
28;65;14;9;28065014_9_49;2022;10;6;12;V;9;V;11;V;14;V;14;V;9;V;16;V;17;V;17;V;10;V;11;V;3;V;4;V;8;V;11;V;9;V;9;V;7;V;12;V;15;V;15;V;12;V;9;V;8;V
28;65;14;10;28065014_10_49;2022;10;6;56;V;38;V;28;V;21;V;19;V;23;V;33;V;47;V;54;V;49;V;47;V;39;V;42;V;42;V;35;V;30;V;25;V;24;V;24;V;26;V;29;V;27;V;26;V;28;V
28;65;14;12;28065014_12_8;2022;10;6;16;V;22;V;29;V;28;V;41;V;95;V;192;V;149;V;78;V;36;V;26;V;20;V;14;V;14;V;18;V;12;V;14;V;286;V;126;V;61;V;29;V;21;V;12;V;8;V
28;65;14;14;28065014_14_6;2022;10;6;58;V;48;V;38;V;40;V;30;V;3;V;2;V;8;V;27;V;57;V;74;V;79;V;88;V;95;V;95;V;96;V;84;V;44;V;17;V;29;V;44;V;53;V;60;V;65;V
28;67;1;7;28067001_7_8;2022;10;6;1;V;1;V;1;V;1;V;1;V;5;V;7;V;22;V;9;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V
28;67;1;8;28067001_8_8;2022;10;6;9;V;9;V;9;V;9;V;11;V;18;V;25;V;34;V;20;V;5;V;3;V;4;V;3;V;2;V;3;V;3;V;5;V;17;V;17;V;12;V;14;V;12;V;12;V;9;V
28;67;1;10;28067001_10_49;2022;10;6;78;V;76;V;66;V;63;V;55;V;50;V;43;V;49;V;58;V;32;V;11;V;3;V;7;V;10;V;10;V;14;V;9;V;8;V;13;V;22;V;34;V;28;V;26;V;23;V
28;67;1;12;28067001_12_8;2022;10;6;11;V;11;V;11;V;11;V;13;V;26;V;35;V;67;V;35;V;8;V;6;V;7;V;5;V;4;V;5;V;5;V;7;V;20;V;19;V;15;V;16;V;15;V;14;V;11;V
28;67;1;14;28067001_14_6;2022;10;6;60;V;50;V;44;V;40;V;40;V;29;V;17;V;13;V;48;V;80;V;93;V;94;V;95;V;98;V;98;V;99;V;96;V;73;V;68;V;60;V;49;V;45;V;42;V;43;V
28;7;4;7;28007004_7_8;2022;10;6;4;V;4;V;4;V;4;V;4;V;6;V;11;V;27;V;17;V;;N;;N;6;V;5;V;4;V;4;V;4;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;3;V
28;7;4;8;28007004_8_8;2022;10;6;25;V;19;V;25;V;20;V;23;V;50;V;61;V;67;V;53;V;;N;;N;14;V;12;V;9;V;8;V;10;V;10;V;22;V;56;V;66;V;19;V;8;V;7;V;6;V
28;7;4;9;28007004_9_49;2022;10;6;22;V;16;V;12;V;11;V;11;V;11;V;10;V;11;V;13;V;13;V;18;V;18;V;10;V;10;V;13;V;13;V;11;V;10;V;14;V;16;V;19;V;18;V;16;V;13;V
28;7;4;12;28007004_12_8;2022;10;6;31;V;25;V;31;V;26;V;29;V;58;V;77;V;108;V;79;V;;N;;N;23;V;19;V;15;V;14;V;16;V;15;V;27;V;62;V;72;V;24;V;13;V;12;V;11;V
28;7;4;14;28007004_14_6;2022;10;6;62;V;65;V;51;V;56;V;55;V;23;V;12;V;14;V;38;V;;N;;N;68;V;77;V;87;V;93;V;95;V;90;V;67;V;37;V;26;V;54;V;59;V;58;V;58;V
28;74;7;7;28074007_7_8;2022;10;6;3;V;2;V;2;V;2;V;6;V;25;V;50;V;33;V;19;V;11;V;7;V;5;V;3;V;3;V;3;V;3;V;4;V;8;V;19;V;50;V;6;V;2;V;2;V;1;V
28;74;7;8;28074007_8_8;2022;10;6;18;V;19;V;34;V;25;V;34;V;69;V;74;V;63;V;52;V;32;V;23;V;16;V;14;V;12;V;14;V;14;V;17;V;42;V;89;V;100;V;40;V;17;V;10;V;7;V
28;74;7;9;28074007_9_49;2022;10;6;25;V;20;V;17;V;16;V;16;V;14;V;15;V;17;V;17;V;14;V;9;V;8;V;10;V;10;V;11;V;12;V;10;V;10;V;12;V;14;V;19;V;18;V;15;V;12;V
28;74;7;10;28074007_10_49;2022;10;6;66;V;48;V;37;V;35;V;37;V;36;V;42;V;50;V;53;V;46;V;39;V;33;V;28;V;27;V;26;V;25;V;23;V;24;V;28;V;36;V;43;V;39;V;32;V;27;V
28;74;7;12;28074007_12_8;2022;10;6;22;V;22;V;37;V;28;V;43;V;107;V;151;V;113;V;81;V;48;V;33;V;23;V;19;V;17;V;19;V;18;V;23;V;55;V;117;V;176;V;49;V;19;V;12;V;9;V
28;74;7;14;28074007_14_6;2022;10;6;56;V;52;V;36;V;46;V;37;V;5;V;2;V;14;V;30;V;54;V;70;V;82;V;92;V;101;V;105;V;106;V;86;V;57;V;9;V;2;V;45;V;60;V;64;V;69;V
28;80;3;7;28080003_7_8;2022;10;6;1;V;1;V;1;V;1;V;1;V;4;V;6;V;;N;;N;5;V;;N;;N;2;V;2;V;3;V;4;V;1;V;1;V;4;V;13;V;8;V;1;V;1;V;1;V
28;80;3;8;28080003_8_8;2022;10;6;44;V;22;V;27;V;17;V;25;V;39;V;41;V;;N;;N;18;V;;N;;N;12;V;9;V;12;V;13;V;11;V;15;V;48;V;90;V;61;V;23;V;15;V;15;V
28;80;3;10;28080003_10_49;2022;10;6;59;V;48;V;40;V;35;V;28;V;22;V;28;V;34;V;36;V;30;V;23;V;16;V;15;V;14;V;13;V;17;V;19;V;22;V;22;V;26;V;32;V;30;V;27;V;22;V
28;80;3;12;28080003_12_8;2022;10;6;46;V;24;V;29;V;19;V;28;V;44;V;51;V;;N;;N;25;V;;N;;N;15;V;12;V;17;V;20;V;13;V;17;V;55;V;110;V;73;V;25;V;17;V;17;V
